1431785164.556000, /muse/acc, 54.687584, 992.189, 152.344
1431785165.687000, /muse/elements/raw_fft3, -7.043154, -0.40134725, 3.2348077, 3.4026628, -4.4485226, -1.2097975, -4.9445815, -5.9604774, -7.4311724, -4.8567863, -6.443409, -8.818919, -4.195228, -5.2334447, -6.79313, -4.4189734, -5.2917786, -9.064642, -11.896752, -7.386933, -3.3735163, -6.0736814, -13.554451, -7.4582853, -3.9600978, -7.7163997, -8.906349, -15.198274, -14.155591, -5.1122932, -1.5383415, -4.3149323, -5.049011, -3.2904518, -6.282721, -4.7306776, -2.891333, 0.29310068, -4.159627, -8.240391, -11.267418, -6.259499, -4.014845, -8.223699, -13.575559, -16.943151, -18.151455, -10.039568, -9.245788, -9.644585, -6.8402843, -10.132373, -10.683623, -11.410817, -8.416228, -11.820511, -15.018019, -19.953495, -21.355055, -25.337502, -24.579023, -16.899689, -11.699916, -11.06865, -10.220072, -10.890755, -10.843447, -10.126971, -12.131792, -6.9234877, -8.281798, -9.587864, -7.674338, -5.8428063, -6.8072634, -5.405415, -6.4739738, -9.928903, -10.937592, -11.829403, -14.704509, -9.428261, -9.345874, -4.7771206, -6.7081323, -8.712696, -14.201712, -13.814973, -12.749497, -11.56816, -10.733845, -10.418994, -10.212304, -11.655901, -11.199066, -11.242725, -12.164335, -10.079387, -13.061671, -18.153095, -9.128859, -9.360028, -10.352303, -11.790429, -12.803083, -12.559282, -9.259415, -6.8505616, -8.393622, -10.532494, -7.692633, -13.022587, -13.516194, -8.304506, -8.868839, -9.34796, -0.26898578, -3.1356618, -15.783305, -14.423501, -11.915874, -15.851225, -22.012117, -19.869362, -18.653208, -18.052431, -21.489618, -27.000929, -36.30734
1431785165.687000, /muse/elements/low_freqs_absolute, 0.7706455, 0.65721834, 0.76897734, 0.76570916
1431785165.687000, /muse/elements/alpha_absolute, 0.45895904, 0.09845405, 0.3900981, 0.5225065
1431785165.687000, /muse/elements/beta_absolute, 0.88533574, -0.057436444, 0.27255085, 0.60435617
1431785165.687000, /muse/elements/delta_absolute, 0.6575616, 0.47740903, 0.5889874, 0.60086
1431785165.687000, /muse/elements/gamma_absolute, 0.33375606, -0.60048413, 0.24706982, 0.6078015
1431785165.687000, /muse/elements/theta_absolute, 0.13094616, 0.18743895, 0.2995501, 0.26519117
1431785165.687000, /muse/elements/alpha_session_score, 0.46341464, 0.54285717, 0.28125, 0.6363636
1431785165.687000, /muse/elements/beta_session_score, 0.9, 0.9047619, 0.22727273, 0.17857143
1431785165.687000, /muse/elements/delta_session_score, 0.8148148, 0.7446808, 0.48076922, 0.57575756
1431785165.687000, /muse/elements/gamma_session_score, 0.04761905, 0.73333335, 0.9047619, 0.5945946
1431785165.687000, /muse/elements/theta_session_score, 0.0, 0.5952381, 0.17142858, 0.0
1431785165.687000, /muse/eeg, 843.874938965, 825.780151367, 853.744812012, 838.940002441
1431785165.687000, /muse/eeg, 855.389770508, 825.780151367, 852.09979248, 857.034729004
1431785165.687000, /muse/eeg, 857.034729004, 825.780151367, 852.09979248, 857.034729004
1431785165.687000, /muse/acc, 58.5938415527, 996.095336914, 152.343994141
1431785165.696000, /muse/acc, 54.6875839233, 1000.00158691, 152.343994141
1431785165.721000, /muse/acc, 54.6875839233, 996.095336914, 152.343994141
1431785165.721000, /muse/drlref, 1651612.875, 1654838.75
1431785165.737000, /muse/acc, 54.6875839233, 1000.00158691, 152.343994141
1431785165.765000, /muse/eeg, 861.969726562, 825.780151367, 848.809875488, 866.904663086
1431785165.765000, /muse/eeg/quantization, 1, 1, 1, 1
1431785165.765000, /muse/eeg, 843.874938965, 822.49017334, 852.09979248, 866.904663086
1431785165.765000, /muse/eeg, 858.679748535, 825.780151367, 857.034729004, 834.005004883
1431785165.765000, /muse/eeg, 858.679748535, 824.135131836, 847.164855957, 850.454833984
1431785165.765000, /muse/eeg, 866.904663086, 824.135131836, 853.744812012, 860.324707031
1431785165.765000, /muse/eeg, 876.774536133, 825.780151367, 842.229919434, 858.679748535
1431785165.765000, /muse/eeg, 871.839599609, 822.49017334, 834.005004883, 860.324707031
1431785165.765000, /muse/eeg, 848.809875488, 819.200195312, 842.229919434, 868.549621582
1431785165.765000, /muse/eeg, 843.874938965, 819.200195312, 850.454833984, 857.034729004
1431785165.765000, /muse/eeg, 857.034729004, 822.49017334, 847.164855957, 857.034729004
1431785165.765000, /muse/eeg, 852.09979248, 819.200195312, 858.679748535, 840.584960938
1431785165.765000, /muse/eeg, 860.324707031, 822.49017334, 847.164855957, 847.164855957
1431785165.765000, /muse/eeg, 870.194580078, 820.845214844, 847.164855957, 853.744812012
1431785165.765000, /muse/eeg, 855.389770508, 822.49017334, 843.874938965, 852.09979248
1431785165.765000, /muse/eeg, 860.324707031, 820.845214844, 832.360046387, 866.904663086
1431785165.765000, /muse/eeg, 853.744812012, 820.845214844, 847.164855957, 847.164855957
1431785165.767000, /muse/acc, 58.5938415527, 996.095336914, 152.343994141
1431785165.777000, /muse/acc, 58.5938415527, 996.095336914, 152.343994141
1431785165.799000, /muse/acc, 58.5938415527, 1000.00158691, 152.343994141
1431785165.820000, /muse/eeg, 863.614685059, 822.49017334, 850.454833984, 838.940002441
1431785165.820000, /muse/eeg/quantization, 1, 1, 1, 1
1431785165.820000, /muse/eeg, 870.194580078, 822.49017334, 848.809875488, 847.164855957
1431785165.820000, /muse/eeg, 863.614685059, 822.49017334, 850.454833984, 853.744812012
1431785165.820000, /muse/elements/alpha_relative, 0.14903796, 0.17550662, 0.20940274, 0.18850414
1431785165.820000, /muse/elements/beta_relative, 0.4048959, 0.12591976, 0.14849454, 0.22505076
1431785165.821000, /muse/elements/delta_relative, 0.26403257, 0.42987767, 0.32830414, 0.25619647
1431785165.821000, /muse/elements/gamma_relative, 0.11051532, 0.037535667, 0.13973671, 0.22665021
1431785165.821000, /muse/elements/theta_relative, 0.071518265, 0.23116027, 0.17406186, 0.10359842
1431785165.821000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785165.821000, /muse/elements/is_good, 1, 1, 1, 1
1431785165.821000, /muse/elements/blink, 0
1431785165.821000, /muse/elements/jaw_clench, 0
1431785165.821000, /muse/elements/touching_forehead, 1
1431785165.821000, /muse/elements/experimental/concentration, 0.4648863
1431785165.821000, /muse/elements/experimental/mellow, 0.17509428
1431785165.821000, /muse/elements/raw_fft0, -7.368094, -1.7903543, 3.2150824, 5.5657663, -0.31382135, -5.884279, -5.735954, -5.8177447, -8.601367, -2.7243896, -5.877545, -11.061073, -4.797958, -3.1604621, -4.322034, -7.871284, -9.543165, -8.956906, -4.6233773, -1.8896105, -1.9062026, -7.9867506, -5.9839773, -3.4532588, -5.8040915, -5.3743753, -4.2126017, -5.262392, -4.856567, -1.1059692, -0.27362913, 0.22637187, -1.4192818, -4.364949, -10.467998, -9.1237, -7.339471, -7.4938416, -12.352333, -6.2816052, -8.341191, -5.982138, -6.8235073, -10.691833, -10.850958, -8.97756, -12.634936, -10.478672, -13.408749, -17.520613, -13.68932, -13.589626, -9.138388, -12.7951355, -15.061051, -11.077716, -10.357207, -18.606392, -28.458218, -23.422314, -17.819996, -17.320633, -11.303915, -11.205152, -7.2042723, -7.3060184, -9.1343, -9.374352, -6.8138022, -6.8984256, -5.8014035, -5.5471053, -10.252748, -4.1792345, -1.2214097, -5.269275, -7.598891, -6.9909315, -8.153018, -1.427505, -3.1410809, -13.95847, -14.865758, -14.627176, -13.388294, -9.693716, -5.7471347, -2.872277, -6.113799, -5.513488, -9.1544695, -14.561488, -7.315463, -9.000731, -13.100892, -5.5119696, -7.3887467, -10.250877, -7.1069674, -9.189965, -8.32159, -11.810916, -7.497322, -7.808551, -14.30204, -10.794895, -7.603726, -13.2614, -14.645731, -15.0394, -11.362262, -10.282227, -10.004513, -9.246103, -12.641489, -13.081662, -6.3909917, -8.098733, -17.159111, -14.500576, -8.500733, -10.9980955, -10.968592, -15.800285, -23.34612, -21.082453, -19.626127, -17.839895, -14.71138
1431785165.821000, /muse/elements/raw_fft1, -8.501867, -2.3964822, -0.383546, 2.0865967, -1.1863123, -3.5258155, -5.1182017, -1.9698008, -7.6364894, -6.9520335, -7.2123733, -9.93385, -11.543802, -14.490323, -16.653957, -18.612057, -16.83171, -16.013422, -16.484415, -10.443776, -9.423688, -9.745782, -14.055097, -14.402077, -15.129414, -16.502745, -15.690834, -14.143395, -14.771384, -10.969797, -14.062411, -16.230135, -22.465418, -18.165783, -20.388935, -17.473248, -15.825085, -15.665619, -19.916466, -23.493109, -15.755359, -13.756931, -16.903582, -18.592295, -17.022186, -19.547564, -19.103783, -16.090092, -18.475842, -20.781313, -20.933971, -21.579319, -21.546108, -26.157433, -21.797749, -21.843506, -27.2392, -34.991436, -31.432367, -29.426798, -26.965359, -26.251585, -25.056976, -20.912075, -20.807121, -20.965595, -27.82807, -24.355438, -24.14518, -25.248417, -22.542574, -21.010868, -22.553522, -21.738623, -20.250256, -23.083433, -22.118555, -24.676462, -26.486155, -17.618332, -19.350878, -23.039957, -24.7066, -23.189264, -17.727112, -18.61173, -20.991945, -25.358068, -26.449207, -24.074652, -24.288649, -26.954433, -23.626087, -26.201664, -27.042723, -24.165121, -22.372972, -20.076965, -24.367832, -23.27805, -19.232384, -20.192438, -28.322842, -26.705935, -28.657679, -22.915026, -24.120096, -22.995935, -23.238586, -25.234959, -22.887644, -22.653425, -23.994184, -22.202406, -21.945108, -21.764784, -19.823479, -22.148577, -28.517326, -32.16113, -30.826464, -28.641092, -30.523905, -32.297142, -40.853058, -35.61299, -26.806677, -25.668423, -34.534824
1431785165.822000, /muse/elements/raw_fft2, -6.4693737, -2.2695787, -1.9821457, 2.5022323, 1.2682378, -0.41630846, -2.3884807, -2.0179214, -10.2161255, -11.87256, -10.461793, -8.398321, -8.765319, -1.7310901, -4.5195947, -11.405974, -4.935721, -10.129059, -17.965652, -13.274926, -14.2552, -12.058664, -9.284103, -6.897151, -9.100522, -17.688679, -9.557551, -12.756672, -18.135221, -15.621115, -12.630514, -9.607267, -11.064967, -9.997647, -10.899355, -22.138197, -16.113583, -13.824127, -10.6276, -11.384766, -13.139266, -14.990289, -4.0892096, -5.175259, -10.774284, -15.842249, -14.26779, -17.24053, -12.389966, -8.514414, -13.295746, -14.778309, -10.943424, -11.397895, -19.394703, -16.303038, -18.745094, -30.37132, -32.083504, -26.79294, -22.7023, -17.150948, -14.263103, -13.74465, -14.351825, -15.141928, -15.471027, -11.976634, -15.399934, -15.761323, -14.975323, -17.988153, -13.91385, -9.18776, -2.5115645, -5.399371, -8.194724, -13.654923, -17.55493, -15.971115, -11.811461, -8.530094, -11.484594, -11.783318, -13.260606, -15.33176, -17.366426, -18.084208, -18.431406, -16.011414, -10.362028, -14.935939, -15.692789, -15.024782, -12.643289, -17.357994, -22.627495, -13.234398, -11.673086, -10.557759, -7.69552, -8.139364, -9.37425, -11.471283, -12.895526, -14.904383, -14.324679, -9.429258, -10.939147, -14.654961, -15.699612, -16.972704, -16.079548, -12.234944, -15.373004, -17.034863, -7.167739, -8.638393, -19.41862, -16.938604, -16.307833, -19.727146, -19.46199, -16.105803, -13.727791, -19.197191, -22.931591, -21.7804, -20.14571
1431785165.822000, /muse/elements/raw_fft3, -7.636469, -0.92908907, 3.9378827, 4.1660366, -4.0190544, -1.7003773, -4.722796, -6.5288663, -7.279489, -4.566527, -6.6130533, -9.266446, -5.02949, -4.9537497, -6.555641, -4.862937, -5.109831, -8.600689, -11.829877, -7.8738556, -3.774429, -6.3579006, -13.74358, -7.6212187, -4.082624, -7.499395, -8.697858, -15.591363, -13.540175, -4.972442, -1.318047, -3.8959048, -4.2418337, -3.2951775, -6.235308, -5.3057303, -3.0207348, -0.1332017, -4.5583735, -8.109445, -8.738315, -5.8321767, -4.503001, -7.4281316, -14.077503, -18.834797, -17.763504, -9.79738, -8.050351, -8.379594, -5.861809, -9.459303, -10.3339205, -10.888882, -8.722014, -12.745612, -16.016737, -19.248434, -21.19392, -23.949661, -23.074326, -16.140583, -10.444434, -11.118674, -10.619034, -10.791449, -10.684741, -10.070599, -12.265698, -7.7810493, -8.813473, -9.049816, -7.420244, -5.751603, -6.7353125, -5.1039777, -6.482809, -10.028697, -12.016029, -11.887452, -13.7334175, -9.331146, -9.886067, -4.844678, -6.6284966, -8.710269, -14.507913, -13.698598, -12.530042, -11.418834, -9.918501, -9.729339, -9.751685, -12.126861, -10.795794, -11.1978655, -13.43721, -11.528713, -14.074743, -15.740288, -8.063636, -8.727383, -11.531588, -12.043606, -12.295934, -12.245588, -9.085499, -7.070644, -8.515687, -9.998318, -7.505073, -14.047101, -12.3895, -8.697374, -9.960755, -9.345344, 0.018731233, -3.0981748, -16.151672, -14.39852, -12.040204, -15.874758, -22.134626, -20.101631, -19.556173, -18.16881, -21.131985, -25.570202, -32.54476
1431785165.822000, /muse/elements/low_freqs_absolute, 0.8114205, 0.659009, 0.7941089, 0.79915977
1431785165.822000, /muse/elements/alpha_absolute, 0.45895904, 0.08307609, 0.41407105, 0.51842564
1431785165.822000, /muse/elements/beta_absolute, 0.89300555, -0.06112355, 0.26479918, 0.59538525
1431785165.822000, /muse/elements/delta_absolute, 0.7073197, 0.47212747, 0.6093651, 0.6516779
1431785165.822000, /muse/elements/gamma_absolute, 0.32908466, -0.5867733, 0.23839921, 0.5984609
1431785165.822000, /muse/elements/theta_absolute, 0.14007916, 0.20269577, 0.33379233, 0.2584579
1431785165.822000, /muse/elements/alpha_session_score, 0.46341464, 0.4857143, 0.34375, 0.6363636
1431785165.822000, /muse/elements/beta_session_score, 0.925, 0.9047619, 0.1904762, 0.14285715
1431785165.822000, /muse/elements/delta_session_score, 0.9074074, 0.7446808, 0.5192308, 0.6515151
1431785165.822000, /muse/elements/gamma_session_score, 0.04761905, 0.76666665, 0.9047619, 0.5675676
1431785165.822000, /muse/elements/theta_session_score, 0.019607844, 0.61904764, 0.25714287, 0.0
1431785165.822000, /muse/eeg, 878.419494629, 822.49017334, 855.389770508, 863.614685059
1431785165.822000, /muse/eeg, 870.194580078, 825.780151367, 850.454833984, 875.129516602
1431785165.822000, /muse/eeg, 868.549621582, 822.49017334, 847.164855957, 861.969726562
1431785165.822000, /muse/eeg, 878.419494629, 824.135131836, 852.09979248, 860.324707031
1431785165.822000, /muse/eeg, 875.129516602, 829.070068359, 843.874938965, 870.194580078
1431785165.822000, /muse/eeg, 868.549621582, 825.780151367, 835.650024414, 868.549621582
1431785165.822000, /muse/eeg, 871.839599609, 825.780151367, 838.940002441, 871.839599609
1431785165.822000, /muse/eeg, 853.744812012, 829.070068359, 850.454833984, 853.744812012
1431785165.822000, /muse/eeg, 852.09979248, 829.070068359, 852.09979248, 852.09979248
1431785165.822000, /muse/eeg, 878.419494629, 830.715087891, 853.744812012, 860.324707031
1431785165.822000, /muse/eeg, 873.484558105, 829.070068359, 843.874938965, 865.259643555
1431785165.822000, /muse/eeg, 861.969726562, 827.425109863, 843.874938965, 857.034729004
1431785165.822000, /muse/eeg, 852.09979248, 825.780151367, 843.874938965, 861.969726562
1431785165.838000, /muse/acc, 62.5000991821, 996.095336914, 152.343994141
1431785165.838000, /muse/drlref, 1648387.125, 1654838.75
1431785165.838000, /muse/acc, 62.5000991821, 996.095336914, 152.343994141
1431785165.856000, /muse/acc, 62.5000991821, 992.189025879, 152.343994141
1431785165.876000, /muse/acc, 62.5000991821, 996.095336914, 152.343994141
1431785165.901000, /muse/eeg, 866.904663086, 824.135131836, 840.584960938, 842.229919434
1431785165.901000, /muse/eeg/quantization, 1, 1, 1, 1
1431785165.901000, /muse/eeg, 848.809875488, 825.780151367, 853.744812012, 843.874938965
1431785165.901000, /muse/eeg, 876.774536133, 827.425109863, 842.229919434, 845.519897461
1431785165.901000, /muse/eeg, 866.904663086, 825.780151367, 848.809875488, 847.164855957
1431785165.901000, /muse/eeg, 861.969726562, 829.070068359, 842.229919434, 855.389770508
1431785165.902000, /muse/eeg, 855.389770508, 825.780151367, 842.229919434, 847.164855957
1431785165.902000, /muse/eeg, 842.229919434, 825.780151367, 852.09979248, 852.09979248
1431785165.902000, /muse/eeg, 860.324707031, 829.070068359, 842.229919434, 838.940002441
1431785165.902000, /muse/eeg, 865.259643555, 827.425109863, 843.874938965, 848.809875488
1431785165.902000, /muse/elements/alpha_relative, 0.14459208, 0.15346515, 0.21071894, 0.17717725
1431785165.902000, /muse/elements/beta_relative, 0.39645255, 0.12797809, 0.1477666, 0.21904427
1431785165.902000, /muse/elements/delta_relative, 0.2798613, 0.4369594, 0.32385194, 0.28100893
1431785165.902000, /muse/elements/gamma_relative, 0.108800024, 0.03935999, 0.13306668, 0.22256856
1431785165.902000, /muse/elements/theta_relative, 0.07029406, 0.24223737, 0.18459581, 0.10020099
1431785165.902000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785165.902000, /muse/elements/is_good, 1, 1, 1, 1
1431785165.902000, /muse/elements/blink, 0
1431785165.902000, /muse/elements/jaw_clench, 0
1431785165.902000, /muse/elements/touching_forehead, 1
1431785165.902000, /muse/elements/experimental/concentration, 0.45345476
1431785165.902000, /muse/elements/experimental/mellow, 0.17509428
1431785165.902000, /muse/elements/raw_fft0, -8.675175, -2.7656913, 3.8654084, 5.6908016, 0.1666865, -5.5965314, -5.4410143, -6.0175605, -8.254021, -2.5347214, -5.9046354, -12.124732, -5.0843754, -3.2822237, -4.261313, -7.5277634, -9.698414, -8.842984, -5.3390455, -2.6665914, -2.898215, -8.153398, -5.278169, -2.526935, -5.387156, -5.5972342, -3.9542985, -5.146075, -4.9311438, -1.3541366, 0.10027583, 0.38286245, -1.2531857, -4.6068826, -9.994454, -8.522791, -7.4254785, -6.434627, -11.972243, -6.1843715, -8.097874, -5.7616115, -6.4578238, -10.430218, -10.200498, -9.459805, -11.669932, -9.1878395, -12.74494, -18.349232, -13.430987, -14.275003, -8.70692, -10.879439, -13.081239, -11.412243, -10.589941, -18.594172, -28.491152, -23.500805, -17.769909, -17.05782, -11.354094, -11.350593, -6.891246, -7.5920844, -9.092287, -8.960042, -6.377326, -6.674288, -5.8760457, -6.155166, -10.680879, -4.1753154, -1.2764294, -5.154479, -6.672426, -6.5891514, -8.101422, -1.3285166, -3.5795941, -15.387112, -16.688522, -14.804289, -12.61804, -9.297546, -5.7916207, -2.842959, -5.8328524, -4.951538, -8.913871, -13.965624, -7.1995964, -9.118327, -13.014509, -5.829647, -8.637973, -12.498722, -7.182415, -9.11058, -8.154354, -10.011927, -7.561695, -8.08482, -13.363629, -11.258332, -7.976534, -13.632135, -14.014599, -13.915178, -11.309323, -10.450106, -9.985705, -9.349415, -12.922317, -13.486908, -5.834298, -7.092094, -15.612148, -14.660142, -8.575627, -10.907813, -10.947941, -15.131385, -23.149143, -20.44622, -18.702557, -17.66129, -13.949886
1431785165.903000, /muse/elements/raw_fft1, -8.865711, -3.1182072, -0.19164875, 1.8915303, -0.955633, -3.5148842, -5.384905, -2.426831, -7.50378, -7.1036553, -7.242221, -9.908525, -11.022735, -13.554812, -16.01004, -18.509579, -15.118837, -15.224887, -16.27688, -11.01721, -10.997198, -10.255539, -13.965154, -13.162916, -14.113236, -16.56211, -14.727817, -14.359257, -14.982174, -11.286999, -14.19595, -16.209446, -22.021141, -18.610752, -22.54935, -18.155249, -15.691775, -15.965565, -20.252798, -23.945599, -15.596373, -13.645147, -16.992428, -19.755524, -16.623077, -19.40731, -18.440163, -15.880353, -18.708939, -21.501884, -20.986233, -21.08973, -21.816626, -25.48145, -21.637676, -21.770494, -27.20891, -34.443626, -31.627157, -29.85042, -27.067225, -25.604067, -25.100693, -21.28954, -20.897457, -20.503746, -27.98785, -24.457788, -24.281012, -25.940453, -23.575619, -21.94189, -22.693455, -21.553753, -21.51666, -23.383583, -21.968447, -24.933739, -26.714233, -18.173477, -19.336588, -21.8237, -23.84534, -22.929573, -17.72817, -18.65876, -20.162256, -23.79491, -26.051622, -24.281387, -23.881195, -27.152042, -24.257914, -25.78242, -25.623785, -23.084229, -22.945175, -20.123827, -23.625647, -22.5979, -18.87715, -19.66559, -28.684912, -26.33059, -27.50509, -22.859388, -24.390186, -22.944836, -23.727127, -25.423386, -22.67106, -22.030376, -23.448973, -21.576656, -21.580584, -21.866234, -19.771627, -22.19627, -28.766699, -30.870491, -30.134233, -29.08932, -29.987898, -31.62518, -40.278267, -38.60982, -28.287724, -26.484594, -34.454445
